0.039630942	-0.008120338	0.30020612	0.10925739	0.051934935	-0.0046343473	0.16141246	-0.047657426	0.14737195	-0.052210532	-0.18329127	-0.101846	-0.37171167	-0.15792435	-0.29148185	0.46358627	0.20483024	-0.3384097	-0.20814769	-0.10906512	-0.06658483	0.029906454	0.6044598	-0.14985198	-0.121791236	0.29066706	-0.37503904	0.095671825	0.26925847	-0.1721173	0.26118612	0.09930591	-0.00093759224	-0.07330557	0.028693076	-0.026307754	-0.016070971	-0.09591301	0.12556477	-0.07777336	-0.075131804	0.00471993	-0.09245084	-0.10292912	-0.09054632	0.07417973	0.06361143	-0.14151616	0.01747599	0.1529038	-0.1526808	0.066191755	-0.014787496	0.090154536	0.042099264	-0.0746941	0.0035963873	-0.009681945	0.054594595	-0.016507339	-0.09168619	0.13487361	0.16816454	-0.047095746	0.21858032	0.18306188	0.26278087	0.055731587	-0.24150895	-0.0014178099	0.031619504	-0.26650733	0.30854183	0.1583421	-0.055881098	-0.09443144	0.12087633	-0.027965939	0.06340112	0.14922489	-0.16457288	0.028904663	-0.1267798	-0.31923246	-0.12532532	-0.038686205	0.51844877	0.2548628	0.103128225	-0.111525066	0.40282854	0.267858	0.08010723	-0.34439123	0.1908606	-0.36539632	-0.31843227	0.18400162	-0.060005315	0.48595518
-0.025473261	-0.059245028	0.18960713	0.019664938	0.017310137	-0.06604642	-0.08095001	-0.0809168	0.10477621	-0.15283783	-0.022304544	-0.045835897	-0.1253618	-0.17783925	-0.10000011	0.29691887	0.16909465	-0.2644833	-0.14865321	-0.08488474	0.07748572	-0.057759035	0.38779527	-0.017467164	-0.15098517	0.33374608	-0.23134626	0.12594575	0.22519672	-0.14177817	0.1528284	0.032446075	-0.061475106	-0.35516402	-0.07174029	-0.042851973	0.12084329	0.09168329	-0.07796363	0.08184309	0.20223744	0.14479883	-0.18260714	-0.10998554	0.06662958	-0.09818406	-0.11211454	-0.2550094	0.13834468	0.1823577	-0.108457245	0.18211915	-0.12758033	0.06876309	-0.09828975	-0.112812296	-0.13134542	0.21970217	-0.024842026	-0.08165404	-0.010760738	0.18250674	0.04835838	-0.0028932237	0.001623274	0.14295182	0.060107447	0.051903445	-0.32860807	0.07143651	-0.032686736	-0.278751	0.17457291	0.2216987	0.0013977522	-0.14810327	0.10311024	0.0006525921	0.07532721	0.074415565	-0.26663518	-0.030301949	-0.20629005	-0.20113137	-0.18120733	0.08452389	0.51097673	0.20731212	0.119233355	0.0028979003	0.23555017	0.064073466	0.08987566	-0.3159004	0.24061869	-0.40103576	-0.33786592	0.2432987	-0.038019136	0.41536573
-0.06557927	-0.15998036	0.19476254	0.20181976	0.044459023	0.08451627	-0.22082783	-0.09156982	-0.08681038	-0.033481266	-0.11232695	0.01840784	-0.055041905	-0.21914645	0.016650258	0.2619833	0.11312451	-0.30661842	0.20759004	-0.099837825	0.009072579	-0.094781846	0.305717	-0.05633694	-0.18496397	0.30762276	-0.26627126	0.0810268	0.13903852	-0.18144146	0.24734135	-0.0344727	0.0883232	-0.32690254	-0.0348387	0.08991698	-0.06397739	-0.03131679	-0.07228011	-0.077467404	0.14911598	0.24102134	-0.19287667	-0.07914642	-0.05424878	-0.058038324	-0.091595076	-0.3248072	0.15042442	0.20121267	-0.118480355	0.06437262	-0.20942526	0.21877433	-0.06570086	-0.23875272	-0.16577826	0.2187932	0.10000182	0.032114353	-0.034300946	0.20859028	0.030507082	0.058394436	0.04223766	0.15856758	0.1985679	0.0651552	-0.4617778	-0.023023192	0.056536045	-0.30875304	0.2844257	0.22429742	-0.056484193	-0.01999044	0.12437087	-0.07051899	0.06377053	0.014893548	-0.21352676	0.07315885	0.03966086	-0.1926597	-0.025559995	-0.09375862	0.5343348	0.12318529	0.15664452	-0.1812302	0.472518	0.28167748	0.12438974	-0.35939908	0.21292956	-0.41350976	-0.49876156	0.22810037	-0.07084569	0.43973103
0.14210986	-0.06415604	0.28976196	0.106418945	0.16044098	-0.053038787	0.37599018	-0.25268292	-0.063272916	-0.13602097	0.097043954	-0.07202494	-0.12953033	0.0012244104	-0.265438	0.16340643	-0.014106042	-0.17398219	-0.098981634	0.04849836	-0.1093819	-0.12070732	0.2654273	-0.09836067	-0.17676769	0.3285676	-0.19444647	0.0032433686	0.3581154	-0.067586936	0.23744258	0.44725785	0.30076098	-0.35838076	-0.13842428	0.030958539	0.030035164	-0.17335291	-0.15556987	0.061306573	-0.11182413	0.034020018	-0.39121285	-0.2512819	0.1622373	-0.018805483	-0.16196856	-0.4843479	0.29472554	0.15534946	-0.42113528	-0.050366793	-0.065889314	0.020935094	0.1548113	0.21101247	-0.024449956	0.2991567	0.02779867	0.20826648	0.3508093	0.22283779	0.12544823	0.04942989	0.13624078	-0.12006856	-0.01298258	-0.040255103	-0.11633891	-0.30661654	-0.0074616773	-0.22696277	0.21295096	0.14298151	-0.09181928	0.10632961	0.1262888	0.16256319	0.06182358	0.06318041	-0.22265445	-0.1926935	0.19664782	-0.19488066	-0.17725798	0.08435677	0.20071034	0.17828618	0.012442712	-0.13772377	0.20755602	0.2397195	0.06525435	-0.2656298	0.030031933	-0.28584972	-0.23360321	0.18652366	-0.21475314	0.45573178
0.15037927	-0.02462643	0.3417372	0.066937916	0.1679313	-0.10675916	0.3004609	-0.104400106	-0.048645742	-0.22679153	0.08455944	-0.050887298	-0.123737305	0.0055770297	-0.2705247	0.2612465	-0.058697034	-0.10313299	-0.091589406	0.007431825	-0.08878021	-0.027703632	0.19717027	-0.049563374	-0.13133395	0.29484114	-0.11483332	0.044241577	0.11428964	-0.15784033	0.2788952	0.40350565	0.23944882	-0.3648013	-0.06531088	-0.0061513064	0.187813	-0.0790432	-0.04255211	-0.12504926	-0.032268368	0.0061487537	-0.26597166	-0.33430812	0.06657801	-0.037546337	-0.13333203	-0.4896702	0.27867708	0.12849693	-0.5032217	-0.025621003	-0.14506955	0.051588204	0.24261743	0.22082451	-0.05356682	0.16017191	0.13125648	0.11013235	0.32117894	0.18480775	0.16330737	0.044511497	0.19001077	-0.15102637	0.11590246	-0.15630512	-0.16524231	-0.17026989	0.0016845881	-0.16726427	0.19083767	0.07707997	-0.05024662	0.07932026	0.120219	0.23641461	0.12006606	-0.025570638	-0.22165231	-0.09142997	0.20398314	-0.26878992	-0.15392284	-0.031485353	0.45380753	0.09299993	0.00961086	-0.04728987	0.19138937	0.120475054	0.07818148	-0.2395546	0.20467626	-0.38440636	-0.23859401	0.15795518	-0.26360387	0.4329497
0.10151702	-0.04889491	0.36918473	0.078506686	0.1481628	-0.1054678	0.3582994	-0.14276274	-0.028536508	-0.14359689	0.05716483	-0.024795976	-0.17379187	0.06545102	-0.34995925	0.23149094	-0.001858182	-0.13895434	-0.13073112	0.024174847	-0.09601991	-0.026504986	0.27648535	-0.07321442	-0.07800348	0.2835674	-0.17688529	0.05895217	0.26014337	-0.13697729	0.27620572	0.38331684	0.24561305	-0.3909185	-0.07783764	0.01558433	0.109728836	-0.026651464	-0.05050847	-0.01174927	-0.07755204	0.030444428	-0.30768242	-0.33360124	0.13179338	0.035084087	-0.119521044	-0.47352818	0.28550997	0.10795389	-0.48969126	-0.040599264	-0.05926938	-0.04046474	0.14532875	0.23664187	-0.070216596	0.23534928	0.12044443	0.13243021	0.36992636	0.21460916	0.12914127	0.07022177	0.16159178	-0.14744125	-0.0005888834	-0.10751358	-0.10374555	-0.22272445	0.04629827	-0.15343814	0.2920451	0.14706938	-0.025524056	0.024776403	0.18655108	0.18462278	0.11170737	-0.01231229	-0.22854392	-0.12534422	0.14223252	-0.26824436	-0.13489741	-0.011243553	0.35996103	0.13506044	0.011807184	-0.091260925	0.16530482	0.15845315	0.14136243	-0.24186365	0.09531143	-0.3306846	-0.26274776	0.11933906	-0.23018524	0.4162585
0.06713699	-0.1474405	0.2584847	0.176275	-0.023330187	0.0076220203	0.039841343	-0.1301928	0.08365269	-0.021665271	-0.03771536	0.16066267	-0.27820963	-0.12758113	-0.2638788	0.18999295	0.1157293	-0.29155445	-0.09727293	-0.0049914047	0.06305366	-0.019210422	0.3980816	-0.22656439	-0.10442433	0.25368744	-0.1343522	0.122369215	0.3712853	0.066675484	0.29978594	0.0103960205	0.17874613	-0.50712484	-0.2216081	-0.17307818	0.10929422	-0.13974163	-0.20061193	0.28016078	0.057826743	0.26472056	-0.42835957	-0.20157866	0.30314723	0.034098953	-0.08058164	-0.40726474	0.2437098	0.35171002	-0.20082733	0.18822454	-0.041318264	-0.08695852	-0.064382344	-0.092056036	-0.15320909	0.22965795	-0.0995627	0.2089008	0.26786608	0.46808323	-0.2229524	0.045192532	-0.06691363	0.057332274	-0.027594613	0.1334553	-0.11537109	-0.24942854	-0.25144073	-0.3376757	0.2939507	0.30639887	-0.1933658	-0.37493902	0.10997046	-0.03009739	-0.061562777	0.1391792	-0.26327652	-0.06746809	-0.08232115	-0.13452388	-0.25657597	0.2477302	0.066860124	0.34876868	0.19436148	-0.02698048	0.2369925	0.07612044	0.18079028	-0.43237317	0.32794705	-0.28791466	-0.25182414	0.096383154	-0.0926476	0.08340136
-0.01350462	-0.064119734	0.07623807	0.13814783	0.10995925	-0.008387218	-0.04422758	-0.35117212	0.0078831175	-0.024413992	0.062766075	0.114404924	-0.11632704	-0.22584206	-0.06431137	-0.07218724	0.07009799	-0.08344214	-0.2577342	-0.21096227	-0.14793244	-0.1433666	0.2545783	0.105610386	-0.16417949	0.17560494	-0.1852801	0.01980593	0.12009913	0.06211112	0.19498508	0.2633989	0.021488644	-0.4100667	-0.0562382	-0.0491924	0.00096526364	0.18009682	-0.28077447	0.013442254	0.1284086	0.037697103	-0.3806136	-0.19581419	-0.06619104	-0.19451843	-0.27240053	-0.32962534	0.32609737	0.34891018	-0.29996213	0.110069916	-0.2709577	0.12224522	-0.0779195	-0.15784685	-0.14648014	0.35172716	0.07343648	0.06431425	0.23795214	-0.05227464	-0.055564385	-0.088089645	-0.011017225	0.027246144	-0.017592164	0.15157612	-0.18643305	0.1451586	-0.13006131	-0.34405056	0.29508042	0.04928003	0.049835976	-0.05743872	0.14545259	-0.062541164	0.09660836	-0.06802892	-0.36539072	0.021032175	0.12565851	-0.28703773	0.04613927	-0.09749873	0.48365152	0.06687545	-0.15900698	0.12522534	0.25156742	-0.06309114	0.20606543	-0.09632414	0.22497784	-0.14095405	-0.2226607	0.23149855	-0.1133849	0.40425384
0.11211665	0.01208592	-0.04423849	0.103542715	0.11218952	-0.07271898	0.22409308	0.09951333	0.24927904	-0.131891	0.00750503	-0.24305369	-0.3440732	0.017725607	-0.060410153	0.42606047	0.2638909	-0.32003224	-0.16113696	0.12655325	-0.13160875	0.0013590741	0.40818068	-0.22025079	0.012625135	0.19764417	-0.43791747	0.035703994	0.39025298	-0.0077259783	0.17614	-0.0698455	0.0608997	-0.11367158	-0.11870941	-0.032029763	0.18521567	0.17965779	0.14523178	-0.101723455	0.04075452	0.20649178	-0.39015272	0.038689405	0.18233901	0.02947039	0.01170048	-0.25015768	0.14544773	0.10365543	-0.23432721	0.123627	-0.10557166	-0.08701442	-0.0979753	-0.048865497	-0.2713165	0.33113742	0.1642365	-0.07326926	-0.21200238	0.17686976	0.33196965	-0.11820775	-0.107186295	0.24493799	0.07104769	0.09428528	-0.5204292	0.043127757	0.074363604	0.12262334	0.16073011	0.07605291	0.17781934	0.08759803	0.10132648	0.25464758	0.091484785	0.26440293	-0.13556407	0.024010038	-0.2045995	-0.10570001	-0.3532521	0.067244686	0.33263844	0.13795452	0.26927534	0.09050006	0.18715979	0.043168057	-0.019744707	-0.29943353	0.15511385	-0.35386783	-0.12640266	0.13000165	0.09378704	0.5837126
0.010979918	-0.10162461	0.353999	0.102929965	-0.015571969	-0.19185764	-0.14440092	0.050067566	0.05537582	-0.06725879	-0.07468099	0.048422657	-0.13626024	-0.15175232	-0.14495488	0.32440057	0.24966274	-0.37807906	0.046260096	-0.021125572	0.28339306	0.0152469985	0.3856596	-0.099604726	-0.1618429	0.4053572	-0.16051005	0.15438922	0.2736217	-0.2476868	0.2745423	0.00038795697	0.064250685	-0.52779305	-0.11202821	-0.01576352	0.25252596	0.035082676	-0.04131836	0.10619394	0.29117182	0.37413368	-0.17096585	-0.14315963	0.14072244	-0.10585063	0.03569449	-0.3881108	0.22764975	0.09760974	-0.19935724	0.16936097	-0.15496016	-0.103077725	-0.07076209	-0.13236949	-0.2932546	0.15750912	-0.11120311	-0.13952617	0.06580319	0.39650202	0.007540627	0.14262071	0.043216035	0.07155123	0.010801921	0.023738146	-0.36797673	-0.0027272853	-0.09430106	-0.23231167	0.14805242	0.38727725	-0.023412991	-0.42856303	0.08325101	-0.011370028	-0.05584405	-0.036001112	-0.18080443	-0.0684503	-0.15605704	-0.16249877	-0.16615026	0.16120818	0.3205705	0.32434255	0.39354897	-0.149118	0.4088937	0.041533623	0.15293759	-0.42744055	0.20043038	-0.47844622	-0.37983483	0.24814732	0.06860103	0.3329295
